Date,Open,High,Low,Close,Adj Close,Volume
3/5/2017,6075.040039,6076.959961,6053.279785,6072.549805,6072.549805,2152850000
4/5/2017,6075.060059,6080.819824,6054.330078,6075.339844,6075.339844,2059820000
5/5/2017,6091.689941,6100.759766,6067.160156,6100.759766,6100.759766,1903040000
8/5/2017,6100.660156,6106.120117,6083.060059,6102.660156,6102.660156,1912030000
9/5/2017,6111.819824,6133,6107.589844,6120.589844,6120.589844,2005820000
10/5/2017,6121.640137,6131.640137,6103.870117,6129.140137,6129.140137,2111850000
11/5/2017,6110.049805,6120.200195,6075.680176,6115.959961,6115.959961,1952650000
12/5/2017,6119.27002,6122.839844,6105.419922,6121.22998,6121.22998,1749010000
15/5/2017,6128.109863,6153.040039,6124.790039,6149.669922,6149.669922,1865450000
16/5/2017,6160.52002,6170.160156,6139.100098,6169.870117,6169.870117,2006980000
17/5/2017,6108.620117,6122.870117,6009.47998,6011.240234,6011.240234,2355460000
18/5/2017,5998.459961,6073.450195,5996.810059,6055.129883,6055.129883,2134610000
19/5/2017,6070.22998,6106.549805,6070.22998,6083.700195,6083.700195,1908030000
22/5/2017,6098.25,6135.919922,6097.240234,6133.620117,6133.620117,1728190000
23/5/2017,6149.549805,6150.910156,6121.790039,6138.709961,6138.709961,1709140000
24/5/2017,6154.180176,6166.089844,6139.330078,6163.02002,6163.02002,1672380000
25/5/2017,6183.02002,6217.339844,6174.52002,6205.259766,6205.259766,1775750000
26/5/2017,6207.040039,6211.52002,6196.660156,6210.189941,6210.189941,1573200000
30/5/2017,6204.180176,6217.129883,6200.410156,6203.189941,6203.189941,1690930000
31/5/2017,6221.629883,6221.990234,6164.069824,6198.52002,6198.52002,2212130000
1/6/2017,6215.910156,6247.069824,6200.450195,6246.830078,6246.830078,1946000000
2/6/2017,6261.589844,6308.759766,6253.77002,6305.799805,6305.799805,1825450000
5/6/2017,6305.470215,6310.620117,6292.149902,6295.680176,6295.680176,1742160000
6/6/2017,6281.879883,6304.209961,6269.870117,6275.060059,6275.060059,1893110000
7/6/2017,6290.439941,6302.779785,6267.180176,6297.379883,6297.379883,1827220000
8/6/2017,6311.72998,6324.060059,6282.930176,6321.759766,6321.759766,2134350000
9/6/2017,6330.25,6341.700195,6137.680176,6207.919922,6207.919922,3154590000
12/6/2017,6153.560059,6183.810059,6110.669922,6175.459961,6175.459961,2588860000
13/6/2017,6206.120117,6226.410156,6180.040039,6220.370117,6220.370117,2063930000
14/6/2017,6237.459961,6237.529785,6153.549805,6194.890137,6194.890137,1949040000
15/6/2017,6127.049805,6170.149902,6107.850098,6165.5,6165.5,1870010000
16/6/2017,6154.279785,6161.560059,6125.5,6151.759766,6151.759766,3133000000
19/6/2017,6196.850098,6243.310059,6194,6239.009766,6239.009766,1989290000
20/6/2017,6229.620117,6234.009766,6186.939941,6188.029785,6188.029785,2580440000
21/6/2017,6202.75,6236.660156,6200.859863,6233.950195,6233.950195,2408800000
22/6/2017,6239.149902,6257.680176,6221.959961,6236.689941,6236.689941,2177430000
23/6/2017,6234.350098,6269.370117,6218.779785,6265.25,6265.25,4164310000
26/6/2017,6292.72998,6303.450195,6233.430176,6247.149902,6247.149902,2155460000
27/6/2017,6227.899902,6234.319824,6146.620117,6146.620117,6146.620117,2189250000
28/6/2017,6173.100098,6238.290039,6144.799805,6234.410156,6234.410156,2077390000
29/6/2017,6215.490234,6216.600098,6087.810059,6144.350098,6144.350098,2410510000
30/6/2017,6166.839844,6170.629883,6129.040039,6140.419922,6140.419922,2011720000
3/7/2017,6173.290039,6177.359863,6106.120117,6110.060059,6110.060059,1091030000
5/7/2017,6122.060059,6163.620117,6100.419922,6150.859863,6150.859863,1874040000
6/7/2017,6109.600098,6127.97998,6081.959961,6089.459961,6089.459961,1993290000
7/7/2017,6111.209961,6164.939941,6111.209961,6153.080078,6153.080078,1712490000
10/7/2017,6156.029785,6191.27002,6141.830078,6176.390137,6176.390137,1681270000
11/7/2017,6171.25,6200.580078,6149.870117,6193.299805,6193.299805,1812560000
12/7/2017,6238.899902,6265.640137,6236.819824,6261.169922,6261.169922,1827740000
13/7/2017,6269.100098,6281.450195,6251.259766,6274.439941,6274.439941,1806160000
14/7/2017,6289.080078,6321.759766,6278.700195,6312.470215,6312.470215,1615440000
17/7/2017,6320.350098,6330.970215,6307.339844,6314.430176,6314.430176,1563390000
18/7/2017,6304.819824,6344.549805,6291.069824,6344.310059,6344.310059,1773220000
19/7/2017,6363.240234,6387.72998,6362.189941,6385.040039,6385.040039,1867470000
20/7/2017,6396.459961,6398.259766,6365.680176,6390,6390,1850000000
21/7/2017,6383.049805,6388.779785,6365.120117,6387.75,6387.75,1807110000
24/7/2017,6387.819824,6417.700195,6380.609863,6410.810059,6410.810059,1748140000
25/7/2017,6407.589844,6425.450195,6396.870117,6412.169922,6412.169922,1930840000
26/7/2017,6425.930176,6432.379883,6416.299805,6422.75,6422.75,1996680000
27/7/2017,6459.759766,6460.839844,6318.620117,6382.189941,6382.189941,2501400000
28/7/2017,6350.27002,6379.700195,6337.220215,6374.680176,6374.680176,1877100000
31/7/2017,6394.689941,6396.589844,6338.790039,6348.120117,6348.120117,1898830000
1/8/2017,6372.160156,6375.75,6345.75,6362.939941,6362.939941,1821780000
2/8/2017,6393.100098,6394.209961,6313.430176,6362.649902,6362.649902,2115870000
3/8/2017,6366.240234,6368.529785,6331.140137,6340.339844,6340.339844,2124100000
4/8/2017,6350.790039,6361.490234,6329.72998,6351.560059,6351.560059,1908930000
7/8/2017,6361.060059,6386.029785,6356.22998,6383.77002,6383.77002,1704010000
8/8/2017,6373.330078,6423.350098,6355.879883,6370.459961,6370.459961,1931490000
9/8/2017,6322.919922,6355.040039,6309.439941,6352.330078,6352.330078,2037810000
10/8/2017,6312.649902,6318.279785,6214.410156,6216.870117,6216.870117,2214990000
11/8/2017,6222.180176,6266.890137,6216.189941,6256.560059,6256.560059,1799780000
14/8/2017,6306.109863,6346.830078,6305.549805,6340.22998,6340.22998,1702570000
15/8/2017,6350.509766,6350.740234,6324.75,6333.009766,6333.009766,1582560000
16/8/2017,6348.109863,6374.560059,6330.27002,6345.109863,6345.109863,1809070000
17/8/2017,6322.720215,6334.22998,6221.910156,6221.910156,6221.910156,2052940000
18/8/2017,6222.459961,6254.220215,6193.379883,6216.529785,6216.529785,1968470000
21/8/2017,6216.319824,6226.930176,6177.189941,6213.129883,6213.129883,1582990000
22/8/2017,6241.209961,6302.839844,6241.209961,6297.47998,6297.47998,1599760000
23/8/2017,6263.470215,6291.299805,6263.290039,6278.410156,6278.410156,1535320000
24/8/2017,6294.819824,6302.850098,6244.569824,6271.330078,6271.330078,1618660000
25/8/2017,6293.810059,6308.720215,6257.100098,6265.640137,6265.640137,1445590000
28/8/2017,6286.009766,6292.259766,6267.850098,6283.02002,6283.02002,1565110000
29/8/2017,6228.899902,6311.259766,6228.72998,6301.890137,6301.890137,1639810000
30/8/2017,6308.680176,6374.470215,6303.569824,6368.310059,6368.310059,1717060000
31/8/2017,6385.799805,6435.27002,6383.580078,6428.660156,6428.660156,1889500000
1/9/2017,6442.169922,6449.649902,6417.870117,6435.330078,6435.330078,1489120000
5/9/2017,6414.819824,6426.509766,6334.589844,6375.569824,6375.569824,1889620000
6/9/2017,6394.350098,6407.399902,6356.200195,6393.310059,6393.310059,1902720000
7/9/2017,6402.939941,6413.069824,6379.810059,6397.870117,6397.870117,2000910000
8/9/2017,6389.649902,6391.410156,6354.959961,6360.189941,6360.189941,1786070000
11/9/2017,6411.180176,6439.109863,6410.709961,6432.259766,6432.259766,1819310000
12/9/2017,6448.810059,6455.029785,6429.540039,6454.279785,6454.279785,1747620000
13/9/2017,6440.720215,6460.419922,6433.200195,6460.189941,6460.189941,1944630000
14/9/2017,6439.459961,6455.319824,6424.040039,6429.080078,6429.080078,1817840000
15/9/2017,6426.160156,6464.27002,6419.649902,6448.470215,6448.470215,2827910000
18/9/2017,6460.100098,6477.77002,6438.410156,6454.640137,6454.640137,1881900000
19/9/2017,6465.569824,6467.790039,6446.75,6461.319824,6461.319824,1816080000
20/9/2017,6459.740234,6466.049805,6414.22998,6456.040039,6456.040039,2083580000
21/9/2017,6448.569824,6448.569824,6405.299805,6422.689941,6422.689941,1779600000
22/9/2017,6401.439941,6429.540039,6400.810059,6426.919922,6426.919922,1648690000
25/9/2017,6403.109863,6408.049805,6343.959961,6370.589844,6370.589844,2061150000
26/9/2017,6391.850098,6405,6364.569824,6380.160156,6380.160156,1935990000
27/9/2017,6414.370117,6472.649902,6405.359863,6453.259766,6453.259766,2068400000
28/9/2017,6437.959961,6456.22998,6427.660156,6453.450195,6453.450195,1882790000
29/9/2017,6461.279785,6497.97998,6454.859863,6495.959961,6495.959961,1970720000
2/10/2017,6506.080078,6527.220215,6484.140137,6516.720215,6516.720215,1984400000
3/10/2017,6523.740234,6532.180176,6509.709961,6531.709961,6531.709961,1972760000
4/10/2017,6521.959961,6546.459961,6513.120117,6534.629883,6534.629883,1941470000
5/10/2017,6552.870117,6587.209961,6547.649902,6585.359863,6585.359863,1888970000
6/10/2017,6566.950195,6590.180176,6566.839844,6590.180176,6590.180176,1752170000
9/10/2017,6597.370117,6599.339844,6572.439941,6579.72998,6579.72998,1494160000
10/10/2017,6602.490234,6608.299805,6561.779785,6587.25,6587.25,1802480000
11/10/2017,6586.72998,6604.209961,6577.990234,6603.549805,6603.549805,1837860000
12/10/2017,6594.759766,6613.5,6586.319824,6591.509766,6591.509766,2020330000
13/10/2017,6613.209961,6616.580078,6602.200195,6605.799805,6605.799805,1761700000
16/10/2017,6622.549805,6632.5,6607.029785,6624,6624,1632240000
17/10/2017,6621.419922,6628.600098,6613.209961,6623.660156,6623.660156,1653160000
18/10/2017,6634.259766,6635.52002,6613.549805,6624.220215,6624.220215,1738060000
19/10/2017,6583.700195,6605.290039,6558.529785,6605.069824,6605.069824,1847020000
20/10/2017,6633.370117,6640.029785,6622.919922,6629.049805,6629.049805,1812220000
23/10/2017,6641.569824,6641.569824,6581.149902,6586.830078,6586.830078,1813080000
24/10/2017,6598.609863,6611.899902,6582.060059,6598.430176,6598.430176,1852610000
25/10/2017,6587.220215,6600.640137,6517.930176,6563.890137,6563.890137,2205790000
26/10/2017,6567.589844,6582.759766,6550.029785,6556.77002,6556.77002,2125640000
27/10/2017,6635.029785,6708.129883,6625.779785,6701.259766,6701.259766,2414520000
30/10/2017,6693.77002,6727.390137,6677.149902,6698.959961,6698.959961,2015920000
31/10/2017,6713.709961,6737.75,6705.790039,6727.669922,6727.669922,2054220000
1/11/2017,6758.640137,6759.660156,6691.47998,6716.529785,6716.529785,2074230000
2/11/2017,6709.390137,6719.970215,6677.549805,6714.939941,6714.939941,2282300000
3/11/2017,6737.089844,6765.140137,6712.930176,6764.439941,6764.439941,2203880000
6/11/2017,6763.299805,6790.669922,6763.169922,6786.439941,6786.439941,2173120000
7/11/2017,6785.439941,6795.52002,6750.350098,6767.779785,6767.779785,2209280000
8/11/2017,6764.850098,6791.649902,6753.339844,6789.120117,6789.120117,2121340000
9/11/2017,6737.450195,6758.930176,6687.279785,6750.049805,6750.049805,2243500000
10/11/2017,6736.390137,6757.339844,6727.350098,6750.939941,6750.939941,1979120000
13/11/2017,6727.390137,6766.299805,6723.430176,6757.600098,6757.600098,1976460000
14/11/2017,6733.870117,6743.629883,6709.27002,6737.870117,6737.870117,1988230000
15/11/2017,6700.680176,6725.319824,6667.310059,6706.209961,6706.209961,1923730000
16/11/2017,6742.339844,6806.669922,6742.339844,6793.290039,6793.290039,2020380000
17/11/2017,6794.450195,6797.75,6777.430176,6782.790039,6782.790039,2009220000
20/11/2017,6789.279785,6795.830078,6779.490234,6790.709961,6790.709961,1811750000
21/11/2017,6820.549805,6862.660156,6820.02002,6862.47998,6862.47998,1891960000
22/11/2017,6869.529785,6874.52002,6859.279785,6867.359863,6867.359863,1589150000
24/11/2017,6878.109863,6890.02002,6873.740234,6889.160156,6889.160156,872110000
27/11/2017,6889.910156,6897.430176,6867.890137,6878.52002,6878.52002,1781550000
28/11/2017,6893.720215,6914.189941,6866.209961,6912.359863,6912.359863,2003840000
29/11/2017,6907.279785,6908.330078,6793.950195,6824.390137,6824.390137,2456990000
30/11/2017,6852.799805,6888.649902,6838.47998,6873.970215,6873.970215,2468530000
1/12/2017,6844.040039,6872.169922,6737.160156,6847.589844,6847.589844,2302140000
4/12/2017,6897.129883,6899.22998,6770.689941,6775.370117,6775.370117,2427170000
5/12/2017,6759.140137,6836.450195,6752.319824,6762.209961,6762.209961,2085760000
6/12/2017,6742.069824,6787.419922,6734.129883,6776.379883,6776.379883,1901770000
7/12/2017,6785.740234,6829.290039,6778.200195,6812.839844,6812.839844,1953740000
8/12/2017,6859.950195,6870.47998,6831.609863,6840.080078,6840.080078,1825640000
11/12/2017,6847.640137,6879.799805,6844.879883,6875.080078,6875.080078,1836780000
12/12/2017,6872.709961,6884.799805,6856.299805,6862.319824,6862.319824,1872810000
13/12/2017,6880.410156,6897.620117,6871.870117,6875.799805,6875.799805,1931090000
14/12/2017,6887.379883,6901.129883,6851.629883,6856.529785,6856.529785,1990090000
15/12/2017,6871.549805,6945.819824,6871.450195,6936.580078,6936.580078,3529590000
18/12/2017,6980.399902,7003.890137,6975.540039,6994.759766,6994.759766,2150580000
19/12/2017,6991.25,6995.879883,6951.490234,6963.850098,6963.850098,2084190000
20/12/2017,6991.25,6991.25,6935.419922,6960.959961,6960.959961,1888140000
21/12/2017,6972.879883,6992.629883,6961.209961,6965.359863,6965.359863,1827410000
22/12/2017,6958.02002,6962.259766,6944.450195,6959.959961,6959.959961,1541880000
26/12/2017,6928.919922,6942.140137,6915.560059,6936.25,6936.25,1301000000
27/12/2017,6941.450195,6955.379883,6931.339844,6939.339844,6939.339844,1411010000
28/12/2017,6953.379883,6954.799805,6936.75,6950.160156,6950.160156,1319870000
29/12/2017,6952.609863,6954.97998,6903.390137,6903.390137,6903.390137,1575290000
2/1/2018,6937.649902,7006.910156,6924.080078,7006.899902,7006.899902,1929700000
3/1/2018,7017.069824,7069.149902,7016.700195,7065.529785,7065.529785,2173130000
4/1/2018,7089.5,7098.049805,7072.379883,7077.910156,7077.910156,2103220000
5/1/2018,7105.740234,7137.040039,7097.080078,7136.560059,7136.560059,2024000000
8/1/2018,7135.379883,7161.350098,7124.089844,7157.390137,7157.390137,2055010000
9/1/2018,7174.189941,7181.140137,7148.299805,7163.580078,7163.580078,2155810000
10/1/2018,7129.830078,7154.240234,7111.52002,7153.569824,7153.569824,2132430000
11/1/2018,7168.72998,7211.779785,7163.22998,7211.779785,7211.779785,2015170000
12/1/2018,7208.169922,7265.259766,7205.180176,7261.060059,7261.060059,1986600000
16/1/2018,7307.189941,7330.330078,7205.930176,7223.689941,7223.689941,2399790000
17/1/2018,7257.77002,7309.359863,7229.319824,7298.279785,7298.279785,2245910000
18/1/2018,7293.649902,7313.890137,7276.109863,7296.049805,7296.049805,2037410000
19/1/2018,7312,7336.379883,7297.279785,7336.379883,7336.379883,2005470000
22/1/2018,7338.040039,7408.029785,7332.810059,7408.029785,7408.029785,2118310000
23/1/2018,7424.950195,7465.390137,7423.180176,7460.290039,7460.290039,2135840000
24/1/2018,7474.160156,7486.319824,7376.75,7415.060059,7415.060059,2287320000
25/1/2018,7457.950195,7458.529785,7388.580078,7411.160156,7411.160156,2081380000
26/1/2018,7448.330078,7505.77002,7431.220215,7505.77002,7505.77002,2080700000
29/1/2018,7484.470215,7500.609863,7455.549805,7466.509766,7466.509766,2114420000
30/1/2018,7388.890137,7433.649902,7373.990234,7402.47998,7402.47998,2183420000
31/1/2018,7443.25,7453.990234,7381.120117,7411.47998,7411.47998,2428990000
1/2/2018,7377.169922,7441.089844,7362.279785,7385.859863,7385.859863,2311180000
2/2/2018,7347.589844,7364.430176,7238.180176,7240.950195,7240.950195,2607160000
5/2/2018,7165.959961,7277.359863,6967.529785,6967.529785,6967.529785,3143210000
6/2/2018,6837.560059,7126.549805,6824.819824,7115.879883,7115.879883,3148270000
7/2/2018,7086.200195,7170.339844,7051.529785,7051.97998,7051.97998,2380020000
8/2/2018,7067.299805,7073.990234,6776.77002,6777.160156,6777.160156,2730740000
9/2/2018,6863.339844,6917.009766,6630.669922,6874.490234,6874.490234,3165330000
12/2/2018,6936.680176,7023.620117,6879.689941,6981.959961,6981.959961,2250650000
13/2/2018,6942.160156,7025.680176,6938.160156,7013.509766,7013.509766,1830320000
14/2/2018,6979.240234,7152.049805,6977.069824,7143.620117,7143.620117,2217630000
15/2/2018,7200.75,7256.930176,7130.390137,7256.430176,7256.430176,2124060000
16/2/2018,7236.509766,7303.259766,7226.379883,7239.470215,7239.470215,2037710000
20/2/2018,7209.029785,7295.950195,7206,7234.310059,7234.310059,1921870000
21/2/2018,7258.47998,7338.640137,7218.109863,7218.22998,7218.22998,1956120000
22/2/2018,7252.459961,7280.930176,7194.839844,7210.089844,7210.089844,1927580000
23/2/2018,7261.350098,7337.830078,7232.5,7337.390137,7337.390137,1887540000
26/2/2018,7373.299805,7421.850098,7360.25,7421.459961,7421.459961,1876560000
27/2/2018,7416.169922,7438.089844,7330.350098,7330.350098,7330.350098,2162250000
28/2/2018,7371.410156,7386.799805,7273.009766,7273.009766,7273.009766,2384940000
1/3/2018,7274.75,7307.850098,7117.660156,7180.560059,7180.560059,2499010000
2/3/2018,7099.540039,7267.189941,7084.830078,7257.870117,7257.870117,2291480000
5/3/2018,7222.890137,7350.069824,7205.310059,7330.709961,7330.709961,2076870000
6/3/2018,7366.609863,7378.029785,7319.680176,7372.009766,7372.009766,2132920000
7/3/2018,7311.740234,7403.790039,7311.740234,7396.649902,7396.649902,2198610000
8/3/2018,7422.77002,7435.009766,7391.5,7427.950195,7427.950195,2277740000
9/3/2018,7475.97998,7560.810059,7469.029785,7560.810059,7560.810059,2310050000
12/3/2018,7581.040039,7609.100098,7563.439941,7588.319824,7588.319824,2314480000
13/3/2018,7627.52002,7637.27002,7492.97998,7511.009766,7511.009766,2459220000
14/3/2018,7539.779785,7544.890137,7473.899902,7496.810059,7496.810059,2112950000
15/3/2018,7509.240234,7525.439941,7463.189941,7481.740234,7481.740234,2008290000
16/3/2018,7504.370117,7514.209961,7473.680176,7481.990234,7481.990234,3089970000
19/3/2018,7419.200195,7421.22998,7285.27002,7344.240234,7344.240234,2352810000
20/3/2018,7353.25,7380.740234,7331.240234,7364.299805,7364.299805,1976000000
21/3/2018,7347.5,7415.660156,7325.350098,7345.290039,7345.290039,1999230000
22/3/2018,7257.549805,7303.189941,7164.379883,7166.680176,7166.680176,2370970000
23/3/2018,7170.680176,7194.310059,6992.669922,6992.669922,6992.669922,2455760000
26/3/2018,7125.200195,7225.830078,7022.339844,7220.540039,7220.540039,2341370000
27/3/2018,7255.470215,7255.540039,6963.680176,7008.810059,7008.810059,2347480000
28/3/2018,6978.299805,7036.089844,6901.069824,6949.22998,6949.22998,2551950000
29/3/2018,6984.660156,7120.459961,6935.779785,7063.450195,7063.450195,2593390000
2/4/2018,7016.169922,7044.709961,6805.959961,6870.120117,6870.120117,2402670000
3/4/2018,6924.350098,6963.709961,6835.22998,6941.279785,6941.279785,2330900000
4/4/2018,6811.77002,7059.290039,6811.77002,7042.109863,7042.109863,2261580000
5/4/2018,7099.25,7112.379883,7036.620117,7076.549805,7076.549805,2153030000
6/4/2018,6999.569824,7066.640137,6877.759766,6915.109863,6915.109863,2359780000
9/4/2018,6971.450195,7074.950195,6944.959961,6950.339844,6950.339844,2089220000
10/4/2018,7060.990234,7117.97998,7014.879883,7094.299805,7094.299805,2252020000
11/4/2018,7055,7128.540039,7055,7069.029785,7069.029785,1882090000
12/4/2018,7112.02002,7166,7105.089844,7140.25,7140.25,2027080000
13/4/2018,7179.620117,7183.620117,7078.140137,7106.649902,7106.649902,1768160000
16/4/2018,7153.870117,7178.509766,7115.850098,7156.279785,7156.279785,1800450000
17/4/2018,7215.120117,7298.589844,7206.549805,7281.100098,7281.100098,1935380000
18/4/2018,7292.379883,7319.580078,7259.899902,7295.240234,7295.240234,1908700000
19/4/2018,7258.609863,7277.450195,7215.169922,7238.060059,7238.060059,1982090000
20/4/2018,7220.640137,7222.990234,7123.490234,7146.129883,7146.129883,1935160000
23/4/2018,7173.990234,7195.720215,7094.430176,7128.600098,7128.600098,1744480000
24/4/2018,7160.77002,7171.669922,6961.52002,7007.350098,7007.350098,2154270000
25/4/2018,7009.990234,7030.740234,6926.970215,7003.740234,7003.740234,2055840000
26/4/2018,7080.490234,7143.939941,7055.660156,7118.680176,7118.680176,2141220000
27/4/2018,7195.52002,7197.149902,7083.950195,7119.799805,7119.799805,2050350000
30/4/2018,7133.950195,7169.799805,7065.410156,7066.27002,7066.27002,1998570000
1/5/2018,7053.649902,7133.27002,7036.180176,7130.700195,7130.700195,1932660000
2/5/2018,7138.450195,7169.459961,7094.720215,7100.899902,7100.899902,2157860000
3/5/2018,7065.029785,7112.589844,6991.140137,7088.149902,7088.149902,2355780000
4/5/2018,7065.669922,7228.259766,7057.890137,7209.620117,7209.620117,2040520000
7/5/2018,7241.819824,7291.740234,7235.759766,7265.209961,7265.209961,1950650000
8/5/2018,7255.339844,7278.810059,7224.700195,7266.899902,7266.899902,2070970000
9/5/2018,7281.529785,7344.799805,7259.049805,7339.910156,7339.910156,2250260000
10/5/2018,7355.899902,7414.149902,7353.629883,7404.970215,7404.970215,2250450000
11/5/2018,7393.970215,7417.669922,7372.259766,7402.879883,7402.879883,2085350000
14/5/2018,7429.450195,7458.419922,7401.890137,7411.319824,7411.319824,2085850000
15/5/2018,7361.299805,7363.52002,7320.970215,7351.629883,7351.629883,2120380000
16/5/2018,7356.220215,7413.319824,7356.160156,7398.299805,7398.299805,2103060000
17/5/2018,7379.580078,7425.390137,7350.459961,7382.470215,7382.470215,1958970000
18/5/2018,7364.339844,7381.160156,7343.970215,7354.339844,7354.339844,1982190000
21/5/2018,7406.339844,7431.830078,7368.209961,7394.040039,7394.040039,1997220000
22/5/2018,7420.850098,7432.529785,7370.330078,7378.459961,7378.459961,1927420000
23/5/2018,7335.029785,7426.779785,7334.620117,7425.959961,7425.959961,1997090000
24/5/2018,7421.990234,7435.379883,7357.5,7424.430176,7424.430176,2035460000
25/5/2018,7422.200195,7452.850098,7415.580078,7433.850098,7433.850098,1771950000
29/5/2018,7398.509766,7435.129883,7354.290039,7396.589844,7396.589844,2095380000
30/5/2018,7428.410156,7473.810059,7423.669922,7462.450195,7462.450195,2058300000
31/5/2018,7455.580078,7492.419922,7431.410156,7442.120117,7442.120117,2533360000
1/6/2018,7487.660156,7557.379883,7487.22998,7554.330078,7554.330078,2212330000
4/6/2018,7570.080078,7607.169922,7561.200195,7606.459961,7606.459961,2152170000
5/6/2018,7621.359863,7644.47998,7602.379883,7637.859863,7637.859863,2063270000
6/6/2018,7652.799805,7691.649902,7622.310059,7689.240234,7689.240234,2198100000
7/6/2018,7697.410156,7697.410156,7597.660156,7635.069824,7635.069824,2339720000
8/6/2018,7607.740234,7653.580078,7595.140137,7645.509766,7645.509766,1949810000
11/6/2018,7647.240234,7677.290039,7642.870117,7659.930176,7659.930176,1959360000
12/6/2018,7673.870117,7708.25,7669.529785,7703.790039,7703.790039,2019890000
13/6/2018,7713.899902,7748.959961,7686.649902,7695.700195,7695.700195,2197830000
14/6/2018,7723.529785,7768.600098,7723.529785,7761.040039,7761.040039,2193630000
15/6/2018,7725.029785,7755.720215,7704.339844,7746.379883,7746.379883,3049870000
18/6/2018,7692.959961,7749.359863,7676.830078,7747.029785,7747.029785,2102660000
19/6/2018,7658.470215,7727.410156,7635.72998,7725.589844,7725.589844,2283340000
20/6/2018,7764.149902,7806.600098,7755.47998,7781.509766,7781.509766,2316420000
21/6/2018,7800.299805,7803.450195,7699.200195,7712.950195,7712.950195,2349640000
22/6/2018,7739.689941,7739.709961,7679.120117,7692.819824,7692.819824,3956300000
25/6/2018,7631.120117,7639.72998,7477.72998,7532.009766,7532.009766,2423190000
26/6/2018,7553.740234,7597.490234,7527,7561.629883,7561.629883,2068870000
27/6/2018,7586.330078,7610.669922,7444.169922,7445.080078,7445.080078,2319650000
28/6/2018,7438.109863,7526.069824,7419.560059,7503.680176,7503.680176,2208870000
29/6/2018,7544.129883,7573.589844,7502.950195,7510.299805,7510.299805,2208820000
2/7/2018,7451.899902,7568.100098,7443.100098,7567.689941,7567.689941,1777880000
3/7/2018,7593.629883,7594.330078,7498.5,7502.669922,7502.669922,1171420000
5/7/2018,7550.660156,7589.189941,7511.430176,7586.430176,7586.430176,1754690000
6/7/2018,7595.930176,7695.810059,7588.649902,7688.390137,7688.390137,1718600000
9/7/2018,7731.740234,7757.279785,7702.060059,7756.200195,7756.200195,1844440000
10/7/2018,7770.629883,7777.47998,7731.97998,7759.200195,7759.200195,1735230000
11/7/2018,7698.509766,7748.160156,7696.580078,7716.609863,7716.609863,1768480000
12/7/2018,7752.709961,7825.669922,7746.759766,7823.919922,7823.919922,1930830000
13/7/2018,7827.620117,7843.52002,7803.339844,7825.97998,7825.97998,1727500000
16/7/2018,7831.740234,7838.819824,7791.97998,7805.720215,7805.720215,1739360000
17/7/2018,7751.970215,7867.149902,7749.609863,7855.120117,7855.120117,1752210000
18/7/2018,7859.430176,7863.77002,7822.830078,7854.439941,7854.439941,1881110000
19/7/2018,7829.799805,7849.850098,7811.149902,7825.299805,7825.299805,1886300000
20/7/2018,7843.080078,7860.25,7815.859863,7820.200195,7820.200195,1796530000
23/7/2018,7806.930176,7846.759766,7776.549805,7841.870117,7841.870117,1668270000
24/7/2018,7914.350098,7928.790039,7814.330078,7840.77002,7840.77002,2021890000
25/7/2018,7839.089844,7933.310059,7838.759766,7932.240234,7932.240234,1943820000
26/7/2018,7848.040039,7881.299805,7834.080078,7852.180176,7852.180176,2289370000
27/7/2018,7889.75,7889.75,7698.959961,7737.419922,7737.419922,2193410000
30/7/2018,7735.27002,7740.259766,7604.240234,7630,7630,2154140000
31/7/2018,7654.589844,7709.490234,7614.839844,7671.790039,7671.790039,2208610000
1/8/2018,7701.819824,7732.680176,7670.709961,7707.290039,7707.290039,2228950000
2/8/2018,7659.52002,7808.850098,7659.52002,7802.689941,7802.689941,2115490000
3/8/2018,7819.22998,7824.060059,7783.299805,7812.009766,7812.009766,2035870000
6/8/2018,7809.540039,7859.680176,7801.879883,7859.680176,7859.680176,2245300000
7/8/2018,7878.620117,7898.200195,7868.649902,7883.660156,7883.660156,2206400000
8/8/2018,7880,7901.689941,7864.459961,7888.330078,7888.330078,2098100000
9/8/2018,7886.52002,7923.350098,7881.060059,7891.779785,7891.779785,2048170000
10/8/2018,7834.709961,7866.189941,7818.370117,7839.109863,7839.109863,2107530000
13/8/2018,7848,7888.660156,7814.27002,7819.709961,7819.709961,1934100000
14/8/2018,7847.879883,7878.22998,7815.5,7870.890137,7870.890137,1938840000
15/8/2018,7810.02002,7832.660156,7732.689941,7774.120117,7774.120117,2294100000
16/8/2018,7826.950195,7849.669922,7795.740234,7806.52002,7806.52002,1991410000
17/8/2018,7786.640137,7830.779785,7752.680176,7816.330078,7816.330078,1850770000
20/8/2018,7834.370117,7837.140137,7787.899902,7821.009766,7821.009766,1709500000
21/8/2018,7840.089844,7897.680176,7836.790039,7859.169922,7859.169922,1788860000
22/8/2018,7844.040039,7897.629883,7840.839844,7889.100098,7889.100098,1669240000
23/8/2018,7886.470215,7926.319824,7866.529785,7878.459961,7878.459961,1888600000
24/8/2018,7907.810059,7949.709961,7907.100098,7945.97998,7945.97998,1892990000
27/8/2018,7989.640137,8024.939941,7976.600098,8017.899902,8017.899902,2333790000
28/8/2018,8039.009766,8046.310059,8009.589844,8030.040039,8030.040039,1980270000
29/8/2018,8044.339844,8113.560059,8042.100098,8109.689941,8109.689941,1909880000
